date,count,avg_age,Canvas,Canvas - Admin,Canvas - Assessments,Canvas - Commons,Canvas - Communications,Canvas - Core Services,Canvas - Gradebook,Canvas - None,Canvas - Notification Service,Canvas - Outcomes,Canvas - Platform,Canvas - Quizzes,Canvas - Rich Content Service,Canvas - SIS,Canvas - Support,Canvas - UI Dev,Canvas - admin,Canvas - analytics,Canvas - assessments,Canvas - canvas_core_services,Canvas - catalog,Canvas - commons,Canvas - communications,Canvas - gradebook,Canvas - infrastructure,Canvas - ios,Canvas - platform,Canvas - quizzes,Canvas - sis,Canvas - support,Canvas - ui_dev,Canvas - unassigned,Catalog,Catalog - Catalog,Catalog - None,Commons,Commons - Admin,Commons - Communications,Commons - None,Mobile,Mobile - Admin,Mobile - Android,Mobile - Assessments,Mobile - None,Mobile - WebAPI,Mobile - android,Mobile - iOS,Mobile - ios,Mobile - unassigned,Notorious,Notorious - infrastructure,Notorious - tweed,Ops,Ops - support,Platform,Platform - Admin,Platform - Communications,Platform - None,Platform - admin,Platform - canvas_core_services,Platform - gradebook,Platform - platform,Pro Serve,Pro Serve - None,Professional Services,Professional Services - None,Ranchero Dos,Ranchero Dos - None,Ranchero Dos - commons,Re:Canvas,Re:Canvas - None,SIS,SIS - None,SIS - sis
2015-03-10,302,52.51792288727158,54.00965084782407,105.00479711328977,25.798403101851854,"",60.44090105925926,89.24555188894824,30.42568567192761,37.04324069444444,"","","",19.591239599537037,"","",18.717399056712964,37.237404814814816,"","",6.146319444444444,26.709740061728397,"","",123.03106770833334,73.81217606192129,48.01744806712963,0.1128125,"",93.73962297743056,"",47.02396677469136,"",21.22994727366255,87.84218750000001,87.84218750000001,"",25.783252314814817,49.18694444444444,"",22.466574074074078,17.947208114478112,"",19.011393132233795,"","","",4.043703703703704,18.819881543209878,"",13.881909722222222,10.508258101851851,"",10.508258101851851,"","",97.03061342592592,97.03061342592592,"","","","","","","","",10.239270833333334,10.239270833333334,"","","","","",94.89530588624338,76.21119020061728,207.28829861111112
2015-03-11,309,51.91719324257611,52.70158735367699,87.60886019386575,25.522288668430335,"",61.44090105925926,90.24555188894824,31.42568567192761,38.04324069444444,"","","",20.591239599537037,"","",16.431165880594136,38.237404814814816,1.1128125,"",7.146319444444444,27.709740061728397,"","",124.03106770833334,74.81217606192129,49.01744806712963,"","",94.73962297743056,"",28.814380064814817,"",18.18813867845118,88.84218750000001,88.84218750000001,"",24.533252314814817,50.18694444444444,"",20.895145502645505,19.202030448343077,"",25.68185750964506,"","","",5.043703703703704,17.439870774410775,"",14.881909722222222,11.508258101851851,"",11.508258101851851,"","",98.03061342592592,98.03061342592592,"","","","","","","","",11.239270833333334,11.239270833333334,"","","","","",95.89530588624338,77.21119020061728,208.28829861111112
2015-03-12,344,46.53608346498842,49.217311913510855,56.36055496378435,29.38711455761317,"",60.63357250944822,95.09666280186435,27.86582362431279,39.04324069444444,"","","",13.494524749710648,"","",20.517399056712964,53.68944055555556,2.1128125,"",8.146319444444444,28.709740061728397,"","",125.03106770833334,75.81217606192129,50.01744806712963,"","",76.59169838194444,"",24.678650054012348,"",17.58912712191358,104.47378472222222,104.47378472222222,"",22.36289094650206,51.18694444444444,"",18.783252314814817,13.70852066137566,"",17.78790500643004,"","","",6.043703703703704,11.931681089324618,"",15.881909722222222,12.508258101851851,"",12.508258101851851,"","",9.002783038720539,99.03061342592592,0.09222222222222222,0.022965856481481483,"","","","","","","","","","","","","",96.89530588624338,78.21119020061728,209.28829861111112
2015-03-13,344,46.75992067429075,48.83776765820647,61.17522589399745,31.376732102141204,"",59.184216203703706,101.7110521483524,28.42173403009259,24.02594441666667,"","","",10.541472545244106,"","",19.56127186973906,54.68944055555556,3.1128125,"",9.146319444444444,29.709740061728397,"","",126.03106770833334,76.81217606192129,51.01744806712963,"","",77.59169838194444,"",37.76797508101852,0.9642939814814815,16.255793788580245,105.47378472222222,105.47378472222222,"",21.918446502057616,52.18694444444444,"",18.158252314814817,15.79354314074074,"",22.727306436838624,"","","",7.043703703703704,13.302411157407407,"",16.881909722222222,13.508258101851851,"",13.508258101851851,"","",10.002783038720539,100.03061342592592,1.0922222222222222,1.0229658564814814,"","","","","","","","","","","","","",97.89530588624338,79.21119020061728,210.28829861111112
2015-03-14,350,46.661179177017196,48.029009351572476,65.70672410836762,30.472218449074074,"",53.088318816698056,102.7110521483524,29.42173403009259,25.02594441666667,"","","",9.404162814643346,"","",20.56127186973906,52.16237761904762,4.1128125,"",5.073159722222222,32.251688074074075,"","",139.74979166666668,77.81217606192129,52.01744806712963,"","",65.4930819849537,"",38.76797508101852,19.986730324074074,4.8525415721450615,106.47378472222222,106.47378472222222,"",38.45320370370371,53.18694444444444,"",34.816504629629634,15.549576982167352,"",20.761393132233795,"","","",8.043703703703704,13.4610928540305,"",17.881909722222222,14.508258101851851,"",14.508258101851851,"","",11.002783038720539,101.03061342592592,2.0922222222222224,2.0229658564814814,"","","","","","","","","","","","","",114.04452353395061,94.65342824074074,211.28829861111112
2015-03-15,354,46.953143254113044,48.15786636719734,64.32434110449735,31.910155660331384,"",53.32560695229128,103.7110521483524,30.42173403009259,26.025944416666665,"","","",10.404162814643348,"","",19.76449921392747,53.16237761904762,5.1128125,"",6.073159722222222,33.251688074074075,"","",179.84970833333335,78.81217606192129,53.01744806712963,"","",66.4930819849537,"",26.51198338734568,20.986730324074074,5.8525415721450615,107.47378472222222,107.47378472222222,"",39.45320370370371,54.18694444444444,"",35.816504629629634,16.549576982167352,"",21.761393132233795,"","","",9.043703703703704,14.4610928540305,"",18.881909722222222,15.508258101851851,"",15.508258101851851,"","",12.002783038720539,102.03061342592592,3.0922222222222224,3.0229658564814814,"","","","","","","","","","","","","",115.04452353395061,95.65342824074074,212.28829861111112
2015-03-16,355,47.81524707593245,48.98783970154582,65.36005539021164,32.910155660331384,"",54.32560695229128,104.7110521483524,31.42173403009259,27.025944416666665,"","","",10.996871285548943,"","",20.76449921392747,54.16237761904762,6.1128125,"",12.146319444444444,31.814610092592595,"","",135.46407738095238,79.81217606192129,54.01744806712963,"","",67.4930819849537,"",27.51198338734568,21.986730324074074,6.8525415721450615,108.47378472222222,108.47378472222222,"",40.45320370370371,55.18694444444444,"",36.816504629629634,17.549576982167352,"",22.761393132233795,"","","",10.043703703703704,15.461092854030499,"",19.881909722222222,16.50825810185185,"",16.50825810185185,"","",13.002783038720539,103.03061342592592,4.092222222222222,4.022965856481481,"","","","","","","","","","","","","",116.04452353395061,96.65342824074074,213.28829861111112
2015-03-17,352,48.12901338623869,49.450043534095954,72.56326203703703,31.514647877314815,"",55.32560695229128,108.26373461432198,31.93049563569725,28.025944416666665,"","","",11.583186068805876,"","",16.77494062159586,55.16237761904762,9.555590277777778,"",29.39956140625,39.75281345679013,"","",130.32122023809524,80.81217606192129,55.01744806712963,"","",67.65974865162038,"",41.76797508101852,22.986730324074074,9.5659375,93.12640625,93.12640625,"",49.566504629629634,56.18694444444444,"",47.42200617283951,18.570714558404557,"",25.727306436838624,"","","",11.043703703703704,15.99050461873638,"",20.881909722222222,17.50825810185185,"",17.50825810185185,"","",14.002783038720539,104.03061342592592,5.092222222222222,5.022965856481481,"","","","","","","","","","","","","",100.32387731481481,81.37785686728395,214.28829861111112
2015-03-18,356,47.90846267403376,48.71950574481885,60.536051697530866,28.585378930776013,"",56.986154564652374,104.59924290762442,32.93049563569725,29.025944416666665,"","","",12.13041319984568,"","",18.573374410445602,50.892080416666666,8.1128125,"",46.7991228125,30.564610092592595,"","",114.90606770833334,81.81217606192129,56.01744806712963,"","",68.65974865162038,"",28.51198338734568,42.97346064814815,20.131875,94.12640625,94.12640625,"",50.316504629629634,57.18694444444444,"",48.08867283950618,19.147637635327634,"",26.15587786541005,"","","","",16.324365473251028,"",21.881909722222222,18.50825810185185,"",18.50825810185185,"","",15.303061342592594,105.03061342592592,6.092222222222222,5.169103835978836,"","","","","","","","","","","","","",118.04452353395061,98.65342824074074,215.28829861111112
2015-03-19,361,47.55792995001667,48.578042373186726,67.74376114540466,27.34136711915785,"",57.52162161044974,102.39926584981761,33.39421958143311,30.025944416666665,"","","",13.548703310185186,"","",17.611599371141974,51.892080416666666,9.1128125,"",23.664655248842593,31.564610092592595,"","",84.29532196969697,66.64974084953704,57.01744806712963,"","",83.19169838194445,"",19.674655591563788,"",21.131875,95.12640625,95.12640625,"",51.316504629629634,58.18694444444444,"",49.08867283950618,18.06339925925926,"",21.121238339763373,"","","","",16.412556764132553,"",22.881909722222222,19.50825810185185,"",19.50825810185185,"","",16.303061342592592,106.03061342592592,7.092222222222222,6.169103835978836,"","","","","","","","","","","","","",119.04452353395061,99.65342824074074,216.28829861111112
2015-03-20,354,48.526589581796664,49.34377190493566,63.6579845146871,27.008435475115743,"",60.49454358839972,99.1871446376964,34.41534412054573,31.025944416666665,"","","",14.341806758461049,"","",19.869570754794974,52.892080416666666,10.1128125,"",48.7991228125,32.564610092592595,"","",85.29532196969697,67.64974084953704,58.01744806712963,"","",84.19169838194445,"",20.563544480452677,"",22.131875,96.12640625,96.12640625,"",52.316504629629634,59.18694444444444,"",50.08867283950618,19.38709208994709,"",23.636393132233795,"","","","",17.412556764132553,"",23.881909722222222,20.50825810185185,"",20.50825810185185,"","",21.290087632275135,107.03061342592592,8.092222222222222,6.5303125,"","","","","","","","","","","","","",90.03339265046296,71.89530588624339,217.28829861111112
2015-03-21,349,49.77195619471638,50.65777564246054,70.29931670096022,26.674700452491184,"",61.81174634971511,102.63049290762442,35.41534412054573,32.02594441666666,"","","",14.51330309662485,"","",20.869570754794974,60.01952047619047,17.56828125,"","",33.564610092592595,"","",92.52485416666667,68.64974084953704,59.01744806712963,"","",70.9930819849537,"",26.153128617724867,"",23.131875,97.12640625,97.12640625,"",57.08867283950618,60.18694444444444,"",55.63300925925926,20.065663518518516,"",27.870163579695767,"","","","",17.141928925925924,"",24.881909722222222,21.50825810185185,"",21.50825810185185,"","",22.290087632275135,108.03061342592592,9.092222222222222,7.5303125,"","","","","","","","","","","","","",90.90839265046296,72.75244874338624,218.28829861111112
2015-03-22,349,50.77195619471638,51.65777564246054,71.29931670096022,27.674700452491184,"",62.09831717330538,100.85381130436306,36.41534412054573,33.02594441666666,"","","",15.059762374855325,"","",21.869570754794974,61.01952047619047,"","","",34.564610092592595,"","",93.52485416666667,69.64974084953704,60.01744806712963,"","",61.85121312996032,"",37.61438006481482,"",24.131875,98.12640625,98.12640625,"",58.08867283950618,61.18694444444444,"",56.63300925925926,21.065663518518516,"",28.870163579695767,"","","","",18.141928925925924,"",25.881909722222222,22.50825810185185,"",22.50825810185185,"","",23.290087632275135,109.03061342592592,10.092222222222222,8.5303125,"","","","","","","","","","","","","",91.90839265046296,73.75244874338624,219.28829861111112
2015-03-23,351,51.47695929332199,52.477440794369926,72.29931670096022,28.674700452491184,"",63.09831717330538,101.85381130436306,37.41534412054573,34.02594441666666,"","","",16.059762374855325,"","",21.34493270447531,62.01952047619047,"","","",35.564610092592595,"","",94.52485416666667,70.64974084953704,61.01744806712963,"","",62.85121312996032,"",38.61438006481482,"",25.131875,99.12640625,99.12640625,"",59.08867283950618,62.18694444444444,"",57.63300925925926,21.304778569604085,"",26.136393132233795,"","","","",19.141928925925924,"",26.881909722222222,23.50825810185185,"",23.50825810185185,"","",24.290087632275135,110.03061342592592,11.092222222222222,9.5303125,"","","","","","","","","","","","","",92.90839265046296,74.75244874338624,220.28829861111112
2015-03-24,335,53.96839615509259,54.70861682841435,89.0117472895623,31.56492830568416,"",63.588883211041235,99.62281685423474,38.19096479932336,35.02594441666666,"","","",16.78258557126323,"","",22.34493270447531,63.01952047619047,"","","",31.41063522762346,"","",95.52485416666667,71.64974084953704,62.01744806712963,"","",73.9930819849537,"",27.867414332010583,"",26.131875,110.47378472222222,110.47378472222222,"",60.08867283950618,63.18694444444444,"",58.63300925925926,23.253280685871054,"",33.01519084297839,"","","","",20.141928925925924,"",27.881909722222222,24.50825810185185,"",24.50825810185185,"","",25.290087632275135,111.03061342592592,12.092222222222222,10.5303125,"","","","","","","","","","","","","",104.89530588624338,85.54452353395061,221.28829861111112
2015-03-25,319,56.850823548451466,58.49775844258022,128.48389602469135,36.41124730015432,"",67.98421620370371,93.86599369566615,38.657768362969975,36.02594441666666,"","","",20.29561979976852,"","",23.34493270447531,71.18944055555555,"",0.41193287037037035,"",32.41063522762346,"","",96.52485416666667,72.64974084953704,63.01744806712963,"","",89.19169838194445,"",25.25898754050926,"",27.131875,111.47378472222222,111.47378472222222,"",45.816504629629634,64.18694444444445,"",39.75533950617284,22.5806406385696,"",29.15587786541005,"","","","",21.141928925925924,"",14.440954861111111,25.50825810185185,"",25.50825810185185,"","",29.505102237654324,112.03061342592592,13.092222222222222,13.040416666666667,"","","","","","","","","","","","","",105.89530588624338,86.54452353395061,222.28829861111112
2015-03-26,323,56.25514771503411,58.54495363002271,129.48389602469135,31.28715052790638,"",68.98421620370371,92.32907494713463,40.20957362431279,37.02594441666666,"","","",21.67959978923002,"","",24.940999326223544,72.18944055555555,"","","",33.41063522762346,"","",97.52485416666667,73.64974084953704,64.01744806712964,"","",75.05292526234568,"",18.915627302188554,"",28.131875,114.60915178571429,114.60915178571429,"",31.211003086419755,65.18694444444445,"",24.453203703703704,22.794619283950617,"",30.15587786541005,"","","","",22.141928925925924,"",10.293969907407407,26.50825810185185,"",26.50825810185185,"","",30.505102237654324,113.03061342592592,14.092222222222222,14.040416666666667,"","","","","","","","","","","","","",106.89530588624338,87.54452353395061,223.28829861111112
2015-03-27,316,57.65320478467094,60.37903778971213,134.934396494709,33.774629970724405,"",73.7278895784082,88.56860956523029,41.339884316762195,38.02594441666666,"","","",26.8260329996142,"","",25.940999326223544,73.18944055555555,"","","",34.41063522762346,"","",108.47206018518519,62.2081173746142,65.01744806712964,"","",76.05292526234568,"",15.433707166005291,"",29.131875,115.60915178571429,115.60915178571429,"",27.752288359788363,66.18694444444445,"",21.377669753086423,23.059308984468338,"",31.15587786541005,"","","","",22.08755135802469,"",11.293969907407407,27.50825810185185,"",27.50825810185185,"","",34.80612268518519,114.03061342592592,15.184444444444445,15.040416666666667,"","","","","","","","","","","","","",107.89530588624338,88.54452353395061,224.28829861111112
2015-03-28,328,56.05308753645127,58.994010233796295,105.83975029449589,32.78112391396605,"",67.35020788817664,83.38513745342813,41.826437900918336,39.02594441666666,"","","",23.85088542824074,"","",26.940999326223544,74.18944055555555,0.5118981481481482,"","",35.41063522762346,"","",108.47206018518519,75.64974084953704,66.01744806712964,"","",57.91469394675926,"",35.51198338734568,"",30.131875,102.0330078125,102.0330078125,"",25.658252314814817,67.18694444444445,"",19.752288359788363,22.47995692480359,"",31.584449293981482,"","","","",21.079938196457327,"",12.293969907407407,28.50825810185185,"",28.50825810185185,"","",29.838435570987656,115.03061342592592,16.184444444444445,12.0303125,"","","","","","","","","","","","","",125.71119020061728,105.85342824074073,225.28829861111112
2015-03-29,329,56.83712070503349,59.71583726299255,101.216605542154,32.055801602704676,"",65.8557557441701,82.81804123358096,42.826437900918336,40.02594441666666,"","","",24.85088542824074,"","",29.013383889779202,75.18944055555555,1.2893171296296295,"","",36.41063522762346,"","",123.03106770833334,76.64974084953704,67.01744806712964,"","",58.91469394675926,"",40.414380064814814,"",31.131875,103.0330078125,103.0330078125,"",26.658252314814817,68.18694444444445,"",20.752288359788363,23.47995692480359,"",32.58444929398148,"","","","",22.079938196457327,"",13.293969907407408,29.50825810185185,"",29.50825810185185,"","",30.838435570987656,116.03061342592592,17.184444444444445,13.0303125,"","","","","","","","","","","","","",126.71119020061728,106.85342824074073,226.28829861111112
2015-03-30,328,57.998209487670785,60.92608570549441,102.216605542154,33.055801602704676,"",66.8557557441701,85.69466126295194,43.826437900918336,41.02594441666666,"","","",25.85088542824074,"","",30.013383889779202,76.18944055555555,2.2893171296296297,"","",37.41063522762346,"","",124.03106770833334,77.64974084953704,68.01744806712964,"","",59.91469394675926,"",41.414380064814814,"",32.131875,104.0330078125,104.0330078125,"",27.658252314814817,69.18694444444445,"",21.752288359788363,24.47995692480359,"",33.58444929398148,"","","","",23.079938196457327,"",14.293969907407408,30.50825810185185,"",30.50825810185185,"","",31.838435570987656,117.03061342592592,18.184444444444445,14.0303125,"","","","","","","","","","","","","",127.71119020061728,107.85342824074073,227.28829861111112
2015-03-31,326,58.83255433115343,61.84187342949056,120.00509693287037,43.357190114914026,"",63.196680880441846,82.75399484190866,44.85922478616424,42.02594441666666,"","","",28.127493066358024,"","",28.7981421833664,77.18944055555555,3.2893171296296297,"","",38.41063522762346,"","",125.03106770833334,86.81217606192129,69.01744806712964,"","",60.91469394675926,"",41.414380064814814,"",33.131875,105.0330078125,105.0330078125,"",28.658252314814817,70.18694444444445,"",22.752288359788363,25.463705578703703,"",33.58444929398148,"","","","",24.310844478114475,"",15.293969907407408,31.50825810185185,"",31.50825810185185,"","",32.838435570987656,118.03061342592592,19.184444444444445,15.0303125,"","","","","","","","","","","","","",110.32387731481481,90.71119020061728,228.28829861111112
2015-04-01,323,58.688584247541854,60.495897026249125,103.44897505144033,43.07147582919974,"",63.48482327279203,78.49310155412726,45.05504374122611,43.02594441666666,"","","",29.447595315806876,"","",26.073374410445602,78.18944055555555,0.2204398148148148,"","",39.41063522762346,"","",142.1783630952381,87.81217606192129,70.01744806712964,"","",61.91469394675926,"",41.414380064814814,"",17.0659375,106.0330078125,106.0330078125,"",32.75228835978836,71.18694444444445,"",26.377669753086423,27.28511543608124,"",40.18185750964506,"","","","",25.310844478114475,"",16.29396990740741,32.50825810185185,"",32.50825810185185,"","",53.01020447530865,119.03061342592592,20.184444444444445,20.12125,"","","","","","","","","","","","","",111.32387731481481,91.71119020061728,229.28829861111112
2015-04-02,323,57.416138427108415,60.166971969061606,109.35773828976035,33.428618686342595,"",64.14138843500363,78.98246325625492,43.533556350105584,44.02594441666666,"","","",26.641645901331017,"","",28.811599371141977,79.18944055555555,"","","",40.41063522762346,"","",143.1783630952381,88.81217606192129,71.01744806712964,"","",62.91469394675926,"",26.50898754050926,"",35.131875,107.0330078125,107.0330078125,"",26.25177983539095,72.18694444444445,"",20.533252314814817,23.523293847736625,"",27.45457167309671,"","","","",24.947208114478112,"",10.376381944444445,33.50825810185185,"",33.50825810185185,"","",70.51530671296297,120.03061342592592,21.184444444444445,"","","","","","","","","","","","","","",126.04452353395061,105.25342824074073,230.28829861111112
2015-04-03,324,57.59386639492598,60.8092796613693,104.17119727366256,30.144757578125,"",63.81174634971511,82.69279495653292,47.42288135766073,45.02594441666666,"","","",26.329145901331017,"","",29.811599371141977,80.18944055555555,"","","",41.41063522762346,"","",126.15606770833334,71.84974084953703,72.01744806712964,"","",63.91469394675926,"",30.867414332010583,"",18.0659375,130.21067708333334,130.21067708333334,"",29.408252314814817,73.18694444444445,"",23.18085978835979,22.072784064577398,"",23.281013187079125,"","","","",23.8625468921095,"",11.376381944444445,34.50825810185185,"",34.50825810185185,"","",71.51530671296297,121.03061342592592,22.184444444444445,"","","","","","","","","","","","","","",108.89530588624338,88.54452353395061,231.28829861111112
2015-04-04,329,56.81584410928881,61.46074985196894,104.94897505144033,27.73978451388889,"",64.67713096509972,90.12623836692637,45.47948513124563,41.52162034722222,"","","",26.016645901331017,"","",32.15528504050926,81.18944055555555,"","",58.29481481481481,42.41063522762346,"","",184.84970833333335,60.541450707947526,73.01744806712964,"","",52.0317551574074,16.08701759259259,54.51797508101852,1.0344444444444445,37.131875,112.46629464285715,112.46629464285715,"",21.024183501683503,74.18694444444445,"",15.726601851851854,23.653646803118907,"",24.281013187079125,"","","","",25.947208114478112,"",12.376381944444445,35.50825810185185,"",35.50825810185185,"","",29.006122685185186,122.03061342592592,23.184444444444445,0.14207175925925927,"","","","","","","","","","","","","",85.02968235596707,66.65839265046296,232.28829861111112
2015-04-05,330,57.62852336956369,61.97842745928965,105.94897505144033,28.739784513888893,"",64.43793981481483,89.00418507247575,46.47948513124563,42.52162034722222,"","","",24.237018578960903,"","",33.15528504050926,82.18944055555555,"","",59.29481481481481,43.41063522762346,"","",185.84970833333335,73.64974084953704,74.01744806712964,"","",53.0317551574074,17.08701759259259,54.76797508101852,"",38.131875,113.46629464285715,113.46629464285715,"",20.18883487654321,75.18694444444445,"",15.206001683501684,24.653646803118907,"",25.281013187079125,"","","","",26.947208114478112,"",13.376381944444443,36.50825810185185,"",36.50825810185185,"","",30.006122685185186,123.03061342592592,24.184444444444445,1.1420717592592593,"","","","","","","","","","","","","",110.03816302910052,89.54452353395061,233.28829861111112
2015-04-06,328,58.970770463280545,63.44907670021797,106.94897505144033,33.12504135054977,"",65.43793981481483,90.00418507247575,47.47948513124563,43.52162034722222,"","","",25.237018578960903,"","",34.15528504050926,83.18944055555555,"","",60.29481481481481,44.41063522762346,"","",186.84970833333335,74.64974084953704,75.01744806712964,"","",54.0317551574074,18.08701759259259,55.76797508101852,"",39.131875,114.46629464285715,114.46629464285715,"",21.18883487654321,76.18694444444445,"",16.206001683501686,25.653646803118907,"",26.281013187079125,"","","","",27.947208114478112,"",14.376381944444443,37.50825810185185,"",37.50825810185185,"","",31.006122685185186,124.03061342592592,25.184444444444445,2.142071759259259,"","","","","","","","","","","","","",111.03816302910052,90.54452353395061,234.28829861111112
2015-04-07,333,59.0042423782463,62.74019966650007,102.26745004873294,32.11768597698802,"",66.43793981481483,88.88780867544142,47.58171688807442,44.52162034722222,"","","",26.237018578960903,"","",35.15528504050926,84.18944055555555,"","",61.29481481481481,45.41063522762346,"","",187.84970833333335,75.64974084953704,76.01744806712964,"","",55.0317551574074,19.08701759259259,32.43884290343915,"",40.131875,115.46629464285715,115.46629464285715,"",27.69622427983539,77.18694444444445,"",21.533252314814817,26.522067855750485,"",29.50911450578704,"","","","",27.688633848631238,"",15.376381944444443,38.50825810185185,"",38.50825810185185,"","",26.671768904320988,125.03061342592592,26.184444444444445,2.3565538194444446,"","","","","","","","","","","","","",112.03816302910052,91.54452353395061,235.28829861111112
2015-04-08,341,58.347251354709734,61.556664382191244,93.09912147266314,29.117685976988017,"",65.04019654882156,91.83751840580908,47.7165947628367,45.52162034722222,"","","",27.237018578960903,"","",36.15528504050926,85.18944055555555,"","",31.147407407407407,46.41063522762346,"","",118.03106770833334,63.86004910108025,77.01744806712964,"","",56.0317551574074,20.08701759259259,38.178650054012344,"",41.131875,116.46629464285715,116.46629464285715,"",28.69622427983539,78.18694444444445,"",22.533252314814817,26.81637380816714,"",30.50911450578704,"","","","",27.49327410493827,"",16.376381944444443,39.50825810185185,"",39.50825810185185,"","",33.00612268518519,126.03061342592592,27.184444444444445,4.1420717592592595,"","","","","","","","","","","","","",113.03816302910052,92.54452353395061,236.28829861111112
2015-04-09,344,58.44306020917447,61.40877349802189,82.65571960547504,23.50731959017256,"",66.04019654882156,90.67850634986003,48.7165947628367,46.52162034722222,"","","",26.803491285331383,"","",36.013383889779206,86.18944055555556,"","",32.14740740740741,47.41063522762346,"","",189.84970833333335,77.64974084953704,78.01744806712964,"","",51.93795923400673,21.08701759259259,57.76797508101852,"",42.131875,117.46629464285715,117.46629464285715,"",29.69622427983539,79.18694444444445,"",23.533252314814817,27.120964462962963,"",28.64464955071549,"","","","",28.49327410493827,"",17.376381944444443,40.50825810185185,"",40.50825810185185,"","",41.257653356481484,127.03061342592592,28.184444444444445,5.213107638888889,"","","","","","","","","","","","","",114.03816302910052,93.54452353395061,237.28829861111112
2015-04-10,351,57.7875006038633,60.25587530726508,90.52769290123457,25.293382427799823,"",63.572600175606645,89.59490393281776,48.82879842778605,47.52162034722222,"","","",27.803491285331383,"","",32.07826603780864,87.18944055555556,"","",33.14740740740741,48.41063522762346,"","",190.84970833333335,65.54145070794753,"","","",48.52646263117284,22.08701759259259,33.5817000462963,"",43.131875,118.46629464285715,118.46629464285715,"",30.69622427983539,80.18694444444445,"",24.533252314814813,28.120964462962963,"",29.64464955071549,"","","","",29.49327410493827,"",18.376381944444443,54.00581602237654,54.00581602237654,"","","",17.592222222222222,"",29.184444444444445,6.108634259259259,"","","","","","","","","","","","","",115.03816302910052,94.54452353395061,238.28829861111112
2015-04-11,352,58.6034452044205,61.23114032493292,87.36734322390572,27.407983783564816,"",63.47814932517264,90.57217666009048,48.97215284133366,48.52162034722222,"","","",28.803491285331383,"","",33.07826603780864,88.18944055555556,"","",34.14740740740741,37.307976420717594,"","",191.84970833333335,79.64974084953704,"","","",49.52646263117284,23.08701759259259,47.81438006481481,"",44.131875,119.46629464285715,119.46629464285715,"",31.69622427983539,81.18694444444445,"",25.533252314814813,29.120964462962963,"",30.64464955071549,"","","","",30.49327410493827,"",19.376381944444443,55.00581602237654,55.00581602237654,"","","",12.728148148148149,"",30.184444444444445,4.054317129629629,"","","","","","","","","","","","","",116.03816302910052,95.54452353395061,239.28829861111112
2015-04-12,354,59.26670257614694,61.79443056826673,88.36734322390572,28.407983783564816,"",64.47814932517264,91.57217666009048,49.97215284133366,49.52162034722222,"","","",29.803491285331383,"","",34.07826603780864,89.18944055555556,"","",35.14740740740741,30.846381136574074,"","",192.84970833333335,80.64974084953704,"","","",46.63981165954416,24.08701759259259,48.61438006481482,"",45.131875,120.46629464285715,120.46629464285715,"",32.69622427983539,82.18694444444445,"",26.533252314814813,30.120964462962963,"",31.64464955071549,"","","","",31.49327410493827,"",20.376381944444443,56.00581602237654,56.00581602237654,"","","",13.728148148148149,"",31.184444444444445,5.05431712962963,"","","","","","","","","","","","","",117.03816302910052,96.54452353395061,240.28829861111112
2015-04-13,354,60.26670257614694,62.79443056826673,89.36734322390572,29.407983783564816,"",65.47814932517264,92.57217666009048,50.97215284133366,50.52162034722222,"","","",30.803491285331383,"","",35.07826603780864,90.18944055555556,"","",36.14740740740741,31.846381136574074,"","",193.84970833333335,81.64974084953704,"","","",47.63981165954416,25.08701759259259,49.61438006481482,"",46.131875,121.46629464285715,121.46629464285715,"",33.69622427983539,83.18694444444445,"",27.533252314814813,31.120964462962963,"",32.64464955071549,"","","","",32.49327410493827,"",21.376381944444443,57.00581602237654,57.00581602237654,"","","",14.728148148148149,"",32.184444444444445,6.05431712962963,"","","","","","","","","","","","","",118.03816302910052,97.54452353395061,241.28829861111112
2015-04-14,340,60.71591974104711,64.79412115539266,93.48007385361552,29.315824295199807,"",67.41742776181354,93.57217666009048,55.1026212082795,51.52162034722222,"","","",33.15553973434744,"","",36.07826603780864,91.18944055555556,"","",68.29481481481481,27.371984280478397,"","",162.37475694444444,107.08290141589505,"","","",48.63981165954416,26.08701759259259,42.178650054012344,"",47.131875,95.75200892857143,95.75200892857143,"",31.226601851851854,84.18694444444445,"",25.362890946502056,29.153646803118907,"",25.577938932705027,"","","","",33.623083079922026,"",22.376381944444443,58.00581602237654,58.00581602237654,"","","",13.46320870949074,6.852834837962963,33.184444444444445,7.05431712962963,"","","","","","","","","","","","","",104.15839265046296,84.46673445767195,242.28829861111112
2015-04-15,333,60.67391204791597,63.87420491369295,94.82188867845117,30.315824295199807,"",63.02052220652857,103.6927559201389,54.84680725479113,56.42594441666667,"","","",34.963316721064814,"","",34.7608744104456,106.78416083333333,"","",35.052160613425926,19.676639660493827,"","",140.03550595238096,108.08290141589505,"","","",49.63981165954416,27.08701759259259,23.55199093855219,"",48.131875,96.75200892857143,96.75200892857143,"",41.466574074074074,85.18694444444445,"",34.21100308641975,31.745516069958846,"",30.7575954214892,"","","","",34.623083079922026,"",23.376381944444443,59.00581602237654,59.00581602237654,"","","",4.770566967592592,7.852834837962963,"",4.027158564814815,"","","","","","","","","","","","","",105.15839265046296,85.46673445767195,243.28829861111112
